50	0
52	0
54	0
56	0
58	0
60	0
62	0
64	0
66	0
68	0
70	0
72	0
74	0
76	0
78	0
80	0.025
82	0.075
84	0.075
86	0.05
88	0
90	0.075
92	0.05
94	0.075
96	0.175
98	0.225
100	0.375
102	0.625
104	0.75
106	0.875
108	0.925
110	0.975
112	1
114	0.95
116	1
118	1
120	1
122	1
124	1
126	1
128	1
130	1
132	1
134	1
136	1
138	1
140	1
142	1
144	1
146	1
148	1
150	1
